水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,左岸,0.200,31.8643920700,130.3307272000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,右岸,0.200,31.8648606900,130.3298177000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,左岸,0.400,31.8657191800,130.3319202000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,右岸,0.400,31.8660205600,130.3314487000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,左岸,0.600,31.8671271500,130.3327986000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,右岸,0.600,31.8674467300,130.3321691000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,左岸,0.800,31.8683924400,130.3344859000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,右岸,0.800,31.8688946300,130.3340240000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,左岸,1.000,31.8696451300,130.3366176000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,右岸,1.000,31.8699994100,130.3362052000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,左岸,1.200,31.8707173400,130.3380940000,20071214,,
川内川水系,樋渡川,8909120050,九州地方整備局,川内川河川事務所,川内出張所,右岸,1.200,31.8713012300,130.3374167000,20071214,,
