水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,0.000,34.8929465700,135.6976724000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,0.000,34.8960550900,135.6947677000,20010228,20000715,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,0.200,34.8945884600,135.6999411000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,0.200,34.8970847600,135.6954443000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,0.400,34.8958406600,135.7013702000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,0.400,34.8988536600,135.6964476000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,0.600,34.8969704400,135.7026623000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,0.600,34.9002852800,135.6981255000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,0.800,34.8981094300,135.7040377000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,0.800,34.9015818500,135.6995903000,20020313,20020299,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,1.000,34.8993050800,135.7055919000,20010228,20000715,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,1.000,34.9027629100,135.7014546000,20010228,20000715,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,伏見出張所,左岸,1.200,34.9003702000,135.7071157000,20010228,,
淀川水系,桂川,8606040167,近畿地方整備局,淀川河川事務所,山崎出張所,右岸,1.200,34.9038071900,135.7035776000,20010228,,
