水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,0.000,44.3803086700,143.3215468000,20071125,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,0.000,44.3794064300,143.3221148000,20071125,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,0.200,44.3803789100,143.3205506000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,0.200,44.3781351900,143.3204810000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,0.400,44.3809786600,143.3191420000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,0.400,44.3786406800,143.3173436000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,0.600,44.3820897200,143.3165846000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,0.600,44.3796231700,143.3149177000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,0.800,44.3831573300,143.3137590000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,0.800,44.3805167300,143.3121795000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,1.000,44.3836804200,143.3104901000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,1.000,44.3807690300,143.3101488000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,1.200,44.3837090600,143.3081025000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,1.200,44.3807784600,143.3084254000,20071125,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,1.400,44.3836086000,143.3064711000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,1.400,44.3806169100,143.3064175000,20071125,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,1.600,44.3831891200,143.3038064000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,1.600,44.3803224100,143.3047126000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,1.800,44.3825779300,143.3014663000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,1.800,44.3798261800,143.3030334000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,2.000,44.3817180800,143.2989634000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,2.000,44.3791247300,143.3009858000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,2.200,44.3810169800,143.2970797000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,2.200,44.3784045200,143.2990534000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,2.400,44.3802477300,143.2950352000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,2.400,44.3776036900,143.2968198000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,2.600,44.3795265400,143.2930876000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,2.600,44.3769497300,143.2950329000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,2.800,44.3788479900,143.2911069000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,2.800,44.3761567700,143.2928925000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,3.000,44.3782189300,143.2889748000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,3.000,44.3754405700,143.2909432000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,3.200,44.3773276900,143.2871666000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,3.200,44.3747683600,143.2891846000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,3.400,44.3765707200,143.2851333000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,3.400,44.3739790200,143.2874989000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,3.600,44.3754449700,143.2827822000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,3.600,44.3728511200,143.2856605000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,3.800,44.3747077200,143.2815851000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,3.800,44.3717364600,143.2842257000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,4.000,44.3730270200,143.2794084000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,4.000,44.3709258500,143.2833290000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,4.200,44.3714059400,143.2789374000,20071123,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,4.200,44.3697141700,143.2821631000,20071123,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,4.400,44.3700808500,143.2774688000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,4.400,44.3683509300,143.2812719000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,4.600,44.3678910200,143.2764263000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,4.600,44.3668662300,143.2802610000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,4.800,44.3660746900,143.2758364000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,4.800,44.3654931200,143.2797337000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,5.000,44.3645780200,143.2749592000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,5.000,44.3636815800,143.2792242000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,5.200,44.3628464600,143.2745019000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,5.200,44.3622363500,143.2788060000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,5.400,44.3613523800,143.2739955000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,5.400,44.3606862300,143.2783681000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,5.600,44.3599184800,143.2734576000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,5.600,44.3591931600,143.2779497000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,6.000,44.3579607600,143.2725542000,20071122,,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,右岸,6.000,44.3569637600,143.2773766000,20071122,20051220,
渚滑川水系,渚滑川,8101130001,北海道開発局,網走開発建設部,西部河川事務所,左岸,6.200,44.3562869700,143.2722666000,20071122,20051220,
