水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,0.200,43.1621710100,141.3528115000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,0.200,43.1620891000,141.3536384000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,0.400,43.1603616900,141.3526116000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,0.400,43.1603018200,141.3530421000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,0.600,43.1586208400,141.3522044000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,0.600,43.1585661300,141.3526414000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,0.800,43.1568681000,141.3517927000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,0.800,43.1568196700,141.3522334000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,1.000,43.1551170500,141.3511512000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,1.000,43.1550252700,141.3518232000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,1.200,43.1533356900,141.3509687000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,1.200,43.1532806000,141.3514071000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,1.400,43.1515154700,141.3504004000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,1.400,43.1514776600,141.3510000000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,1.600,43.1497703200,141.3501393000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,1.600,43.1497142900,141.3505858000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,1.800,43.1479829700,141.3497226000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,1.800,43.1479291300,141.3501784000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,2.000,43.1462201900,141.3493135000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,2.000,43.1461745300,141.3497374000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,2.200,43.1444258500,141.3488909000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,2.200,43.1443697800,141.3493251000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,2.400,43.1426469800,141.3484756000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,2.400,43.1425921900,141.3489039000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,2.600,43.1408866100,141.3480650000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,2.600,43.1408265400,141.3484934000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,2.800,43.1391032200,141.3476383000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,2.800,43.1390494000,141.3480569000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,3.000,43.1373482300,141.3472351000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,3.000,43.1372995100,141.3476707000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,3.200,43.1355678800,141.3468136000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,3.200,43.1355109400,141.3472059000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,3.400,43.1337989900,141.3464051000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,3.400,43.1337302000,141.3468172000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,左岸,3.600,43.1320279400,141.3459883000,20030228,,
石狩川水系,創成川,8101030012,北海道開発局,石狩川開発建設部,,右岸,3.600,43.1319833400,141.3464109000,20030228,,
