水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,-0.200,36.4224072700,136.4173207000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,-0.200,36.4228982100,136.4180828000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,0.000,36.4209597400,136.4187920000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,0.000,36.4218942900,136.4196989000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,0.200,36.4197299000,136.4203209000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,0.200,36.4204247300,136.4217463000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,0.400,36.4184297700,136.4216139000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,0.400,36.4194576600,136.4227508000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,0.600,36.4172428800,136.4233725000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,0.600,36.4180899400,136.4241539000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,0.800,36.4158331500,136.4246995000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,0.800,36.4167636700,136.4259985000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,1.000,36.4143163000,136.4263514000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,1.000,36.4157661100,136.4274459000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,1.200,36.4137819300,136.4286688000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,1.200,36.4147935000,136.4292286000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,1.400,36.4132924100,136.4309857000,20071005,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,1.400,36.4143715800,136.4311631000,20071005,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,1.600,36.4131347500,136.4331963000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,1.600,36.4141990100,136.4333043000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,1.800,36.4129871200,136.4354243000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,1.800,36.4140558800,136.4355329000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,2.000,36.4128886000,136.4378287000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,2.000,36.4140396600,136.4377140000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,2.200,36.4137582700,136.4400037000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,2.200,36.4144346100,136.4397859000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,2.400,36.4138353200,136.4423038000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,2.400,36.4149330500,136.4419667000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,2.600,36.4143520100,136.4444518000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,2.600,36.4154579200,136.4441251000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,2.800,36.4148207400,136.4464997000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,2.800,36.4158690600,136.4463139000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,3.000,36.4150657800,136.4485468000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,3.000,36.4157848700,136.4485847000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,3.200,36.4154703000,136.4508074000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,3.200,36.4161589300,136.4506299000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,3.400,36.4154821600,136.4528643000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,3.400,36.4165728600,136.4528054000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,3.600,36.4154265300,136.4548545000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,3.600,36.4167070100,136.4551767000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,3.800,36.4148232100,136.4563859000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,3.800,36.4154287500,136.4574365000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,左岸,4.000,36.4134777200,136.4583471000,20040201,,
梯川水系,梯川,8404120001,北陸地方整備局,金沢河川国道事務所,小松出張所,右岸,4.000,36.4146357900,136.4587014000,20040201,,
