水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.000,34.6220763800,131.8041924000,20060113,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.000,34.6234743800,131.8042285000,20060112,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.200,34.6220959000,131.8064027000,20060113,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.200,34.6232713800,131.8064748000,20060112,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.400,34.6220635800,131.8086149000,20060120,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.400,34.6231143700,131.8086778000,20060112,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.600,34.6215485100,131.8104445000,20060120,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.600,34.6226171400,131.8108986000,20060112,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.800,34.6204246300,131.8120357000,20060301,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.800,34.6215314500,131.8128826000,20060112,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,1.000,34.6189756700,131.8128577000,20060120,,
高津川水系,匹見川,8707060017,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,1.000,34.6203719700,131.8147478000,20060301,,
