0.000,0.000,5.025,5.035,-9999.000,-9999.000,137,-9999.000,-9999.000,2.452,0.000,0,20120518,8808020001,çnêÏêÖån,çnêÏ
0,-8.850,3.604
0,-5.000,3.633
0,-5.000,5.722
0,-1.424,5.755
0,-0.809,5.003
1,0.000,5.025
2,0.000,5.010
3,1.300,5.010
0,1.300,5.010
17,1.300,5.010
0,1.300,2.752
0,3.803,1.709
0,10.000,-0.102
16,13.109,-1.022
17,17.501,-2.322
24,19.501,-2.822
8,19.501,-2.822
0,25.801,-3.042
0,29.801,-2.982
0,34.801,-2.922
0,39.801,-2.922
0,44.801,-2.722
0,49.801,-2.722
0,54.801,-2.622
0,59.801,-2.512
0,64.801,-2.322
0,69.801,-2.372
0,74.801,-2.222
0,79.801,-2.352
0,84.801,-2.022
0,89.801,-2.132
0,94.801,-2.122
0,99.801,-2.212
0,104.801,-2.522
0,109.801,-3.392
0,114.801,-4.922
0,119.801,-6.302
0,124.801,-6.622
0,129.801,-6.612
0,134.801,-6.222
0,139.801,-6.272
0,144.801,-6.522
0,149.801,-6.702
0,154.801,-6.722
0,159.801,-6.992
0,164.801,-6.222
0,169.801,-5.742
0,174.801,-4.922
0,179.801,-4.192
0,184.801,-3.922
0,189.801,-3.912
0,194.801,-3.822
0,199.801,-3.692
0,204.801,-3.422
0,209.801,-3.212
0,214.801,-3.022
0,219.801,-2.912
0,224.801,-2.822
0,229.801,-2.692
0,234.801,-2.622
0,239.801,-2.512
0,244.801,-2.322
0,249.801,-2.292
0,254.801,-2.122
0,259.801,-2.152
0,264.801,-2.122
0,269.801,-2.012
0,274.801,-1.922
0,279.801,-1.992
0,284.801,-1.922
0,289.801,-1.952
0,294.801,-1.922
0,299.801,-1.992
0,305.816,-1.760
0,310.925,-1.597
0,315.802,-1.583
0,320.821,-1.521
0,325.926,-1.462
0,331.383,-1.443
0,336.276,-1.364
0,341.830,-1.343
0,347.455,-1.293
0,352.740,-1.276
0,357.748,-1.368
0,362.079,-1.566
0,365.870,-1.749
0,369.585,-1.905
0,372.133,-1.996
0,374.617,-2.092
0,376.816,-2.149
0,391.801,-2.222
0,404.801,-2.222
0,416.801,-2.122
0,431.801,-2.122
0,436.044,-2.020
0,439.373,-1.939
0,442.749,-1.823
0,446.633,-1.613
16,454.323,-1.022
0,462.482,-0.395
0,463.211,0.257
0,469.576,0.884
0,475.898,1.557
0,482.197,2.022
0,488.901,2.195
0,495.606,2.369
0,502.164,2.570
0,508.487,3.079
0,511.301,3.419
0,520.884,3.031
25,522.245,2.935
8,522.245,2.935
0,522.645,3.935
0,522.345,4.835
3,522.388,5.029
0,522.388,5.029
18,522.702,5.035
2,522.702,5.025
8,523.030,5.038
3,523.030,5.038
8,523.640,4.002
0,529.453,3.991
0,529.453,3.982
8,529.850,3.982
9,530.600,3.212
8,530.600,3.212
25,531.100,2.452
9,531.100,2.452
8,531.600,2.432
8,531.600,3.042
7,531.600,3.042
0,532.777,3.045
0,532.980,3.042
0,532.980,2.992
0,533.240,2.962
0,537.000,2.892
0,537.900,2.772
0.000,0.000,5.031,5.035,-9999.000,1.085,147,-9999.000,-9999.000,2.452,0.000,0,20100209,8808020001,çnêÏêÖån,çnêÏ
0,-8.850,3.604
0,-5.000,3.633
0,-5.000,5.722
0,-1.424,5.755
0,-0.809,5.003
1,0.000,5.031
2,0.000,5.016
3,1.270,5.021
0,1.270,5.021
17,1.270,5.021
0,1.270,2.771
0,3.850,1.671
16,8.173,0.426
0,10.000,-0.100
17,17.500,-2.300
24,19.500,-2.784
8,19.500,-2.784
0,25.000,-2.924
0,30.000,-2.804
0,35.000,-2.924
0,40.000,-2.784
0,45.000,-2.724
0,50.000,-2.694
0,55.000,-2.624
0,60.000,-2.464
0,65.000,-2.574
0,70.000,-2.534
0,75.000,-2.374
0,80.000,-2.314
0,85.000,-2.224
0,90.000,-2.144
0,95.000,-2.174
0,100.000,-2.274
0,105.000,-2.824
0,110.000,-3.424
0,115.000,-4.374
