0.000,0.000,17.574,20.995,-9999.000,-9999.000,84,-9999.000,-9999.000,16.546,0.000,0,20090424,8505120005,ã˘ìcêÏêÖån,ç≤ìﬁêÏ
0,-83.940,17.305
0,-83.940,17.305
0,-79.940,17.282
0,-76.121,17.272
0,-71.940,17.193
0,-67.977,17.195
0,-63.940,17.138
0,-59.940,17.109
0,-55.783,17.091
0,-51.920,17.049
0,-47.940,16.920
0,-43.940,16.946
0,-39.890,16.998
0,-35.771,16.995
0,-31.908,17.025
0,-27.975,17.007
0,-23.940,17.097
0,-19.970,17.016
0,-15.991,16.742
0,-14.646,16.617
0,-11.989,16.502
0,-7.940,16.330
0,-3.940,16.126
0,0.060,15.927
0,4.060,15.824
13,8.431,15.726
0,9.345,15.450
0,9.791,15.193
0,10.288,14.804
0,13.205,13.764
0,17.310,13.594
0,21.683,13.516
0,25.815,13.600
0,28.509,13.620
0,31.232,13.727
0,33.023,13.912
0,35.439,13.955
0,38.432,14.020
0,42.147,14.056
0,44.826,14.041
0,46.953,13.957
0,48.920,13.868
0,50.356,13.812
0,52.458,13.845
0,55.541,13.908
0,55.498,14.466
0,55.662,14.810
0,55.712,14.957
0,56.948,14.957
0,58.448,14.967
0,58.948,14.967
0,59.598,14.967
13,62.413,16.034
0,65.322,16.274
0,67.985,16.393
25,70.498,16.546
0,72.060,16.954
0,76.060,18.156
0,80.060,18.864
0,84.060,19.087
0,88.060,19.750
0,90.685,20.348
0,94.594,20.608
0,100.179,20.678
0,104.088,20.650
0,107.998,20.562
0,112.047,20.529
0,116.096,20.348
0,120.238,20.278
0,124.077,20.247
0,127.917,20.015
0,132.245,19.703
0,136.108,19.461
0,140.017,19.321
0,143.368,19.317
0,145.881,19.573
0,148.092,19.047
0,152.094,18.602
0,156.074,18.423
0,160.053,18.165
0,164.172,17.888
0,167.941,17.664
0,170.710,17.738
0,170.710,17.738
0.200,120.000,21.631,22.002,-9999.000,-9999.000,89,17.513,15.866,17.086,0.000,0,20090424,8505120005,ã˘ìcêÏêÖån,ç≤ìﬁêÏ
0,-46.000,16.880
28,-46.000,16.880
0,-42.049,16.812
0,-40.154,16.753
0,-38.019,16.720
28,-34.000,16.693
0,-29.992,16.577
0,-26.912,16.470
0,-24.963,15.862
0,-24.263,15.802
0,-23.863,17.502
0,-23.263,17.472
24,-20.946,17.513
0,-18.839,18.414
0,-18.506,18.478
0,-15.238,18.568
0,-14.386,18.951
0,-12.477,18.942
0,-10.000,20.090
3,-7.029,21.741
0,-6.000,21.800
3,-1.973,21.828
0,-1.505,21.732
0,-0.592,21.661
0,2.000,20.323
0,4.852,19.033
0,8.732,18.631
0,13.669,16.770
0,17.224,16.577
24,22.769,14.574
0,26.000,14.646
0,30.000,14.603
0,34.000,14.608
0,38.000,14.565
0,38.393,14.392
0,39.153,14.353
0,40.135,14.376
0,42.480,14.130
0,44.080,13.937
0,46.227,13.825
0,48.174,13.705
0,51.204,13.396
0,53.761,13.243
0,56.933,13.306
0,58.154,13.656
0,59.892,14.450
0,62.000,15.922
0,66.000,17.774
0,67.867,18.592
0,69.602,18.864
0,70.000,19.060
0,72.767,20.126
0,74.001,20.188
0,77.528,20.274
3,81.618,22.081
0,85.978,22.024
0,90.020,21.862
0,94.000,21.814
0,98.053,21.798
0,102.003,21.692
0,105.999,21.655
0,110.001,21.584
0,114.000,21.505
3,117.288,21.469
0,118.000,21.154
0,122.000,19.203
0,124.989,17.778
0,128.818,17.656
0,130.000,17.142
25,130.470,17.086
0,131.153,17.086
0,131.203,17.086
0,131.203,16.486
0,131.803,16.486
0,131.803,17.086
0,131.853,17.086
0,132.373,17.066
0,133.633,16.116
0,138.153,16.046
0,138.563,16.616
0,138.843,16.616
0,142.017,16.560
0,145.990,16.495
0,148.000,16.467
0,149.520,16.426
0,150.300,16.406
28,151.440,15.866
28,153.260,15.866
0,153.260,15.866
0.400,194.000,21.751,22.058,-9999.000,-9999.000,109,17.453,17.283,17.830,0.000,0,20090424,8505120005,ã˘ìcêÏêÖån,ç≤ìﬁêÏ
0,-53.000,17.193
28,-53.000,17.193
0,-49.000,17.199
0,-45.014,17.211
0,-41.000,17.193
0,-37.000,17.188
0,-32.992,17.193
0,-28.972,17.205
28,-28.060,17.202
0,-27.429,17.486
0,-26.329,17.436
0,-25.029,16.816
0,-25.029,16.216
0,-24.129,16.216
0,-23.329,17.456
24,-22.938,17.453
0,-22.112,17.710
0,-21.000,18.346
0,-19.653,18.932
0,-17.000,19.014
0,-13.018,19.212
0,-11.661,19.267
0,-11.561,19.517
0,-11.112,19.515
0,-9.000,20.469
0,-6.305,21.876
3,-5.000,22.009
3,-1.702,22.002
0,-1.000,21.922
0,3.000,19.939
0,5.529,18.784
0,7.000,18.664
0,8.956,18.499
0,11.000,17.961
0,12.036,17.622
0,15.000,17.394
0,15.981,17.283
0,19.000,15.651
0,19.919,15.132
24,21.356,14.897
0,23.000,14.960
0,27.000,14.949
0,28.214,14.635
0,28.673,14.291
0,28.981,13.858
0,30.025,13.654
0,31.869,13.766
0,33.020,14.101
0,35.911,14.300
0,35.924,14.469
0,36.134,14.663
0,39.598,14.745
0,42.976,14.763
0,46.984,14.728
0,49.928,14.691
0,50.871,14.494
0,51.968,14.303
0,53.994,14.115
0,57.498,14.194
0,61.549,14.191
0,69.571,18.504
0,71.571,18.694
0,71.871,18.694
0,71.880,18.693
25,75.070,18.951
0,79.000,21.353
3,80.481,22.037
0,83.000,22.105
0,86.268,22.094
0,87.411,22.177
0,88.728,21.892
0,91.037,21.860
0,92.666,21.806
0,92.932,21.710
0,93.374,21.681
0,95.874,21.671
0,96.788,21.847
0,97.614,21.849
0,98.544,21.643
0,100.434,21.643
0,101.717,21.775
0,103.021,21.650
3,104.504,21.600
0,107.000,20.269
0,111.000,18.402
0,111.615,18.341
0,111.722,18.248
25,112.201,17.830
0,112.201,17.830
