水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,0.000,34.6378145700,136.5489583000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,0.000,34.6323286600,136.5486443000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,0.200,34.6374523200,136.5478034000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,0.200,34.6332748000,136.5466633000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,0.400,34.6373847200,136.5467590000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,0.400,34.6340567500,136.5448884000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,0.600,34.6378347500,136.5449676000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,0.600,34.6349949800,136.5427373000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,0.800,34.6387062700,136.5427681000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,0.800,34.6362328800,136.5406268000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,1.000,34.6394537000,136.5411004000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,1.000,34.6372592400,136.5390428000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,1.200,34.6403054500,136.5395119000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,右岸,1.200,34.6385817600,136.5372027000,20030399,,
雲出川水系,雲出川,8505110001,中部地方整備局,三重河川国道事務所,雲出川出張所,左岸,1.400,34.6414630700,136.5379857000,20030399,,
