水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,-0.400,34.1448914200,134.6227877000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,-0.400,34.1420548200,134.6225763000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,-0.200,34.1462517800,134.6198109000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,-0.200,34.1416198900,134.6206120000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,0.000,34.1454822000,134.6175921000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,0.000,34.1411520400,134.6184708000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,0.200,34.1437739100,134.6152952000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,0.200,34.1397376300,134.6162476000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,0.400,34.1465255200,134.6149486000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,0.400,34.1400418700,134.6117676000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,0.600,34.1470457900,134.6135199000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,0.600,34.1413698400,134.6095777000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,0.800,34.1496933700,134.6124170000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,0.800,34.1424768000,134.6080191000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,1.000,34.1506198300,134.6099131000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,1.000,34.1439399300,134.6064409000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,1.200,34.1491626400,134.6068681000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,1.200,34.1450856000,134.6047058000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,1.400,34.1490550600,134.6044277000,20060499,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,1.400,34.1459044900,134.6027174000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,1.600,34.1492166700,134.6019955000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,1.600,34.1469904900,134.6008131000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,1.800,34.1496165500,134.5996910000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,1.800,34.1483310400,134.5988408000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,2.000,34.1504953300,134.5979158000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,右岸,2.000,34.1491750000,134.5969966000,20050999,,
吉野川水系,旧吉野川,8808070062,四国地方整備局,徳島河川国道事務所,旧吉野川出張所,左岸,2.200,34.1512716400,134.5958416000,20050999,,
