水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,0.000,40.2099446200,140.3577194000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,0.000,40.2116174900,140.3600962000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,0.200,40.2102190500,140.3607610000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,0.200,40.2112808900,140.3607508000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,0.400,40.2102602000,140.3630669000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,0.400,40.2112644500,140.3631804000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,0.600,40.2101163100,140.3654591000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,0.600,40.2112257500,140.3656136000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,0.800,40.2098169100,140.3675940000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,0.800,40.2109635900,140.3679741000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,1.000,40.2090920500,140.3693589000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,1.000,40.2106167100,140.3706207000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,1.200,40.2079901400,140.3712125000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,1.200,40.2090832000,140.3725249000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,1.400,40.2067654700,140.3728863000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,1.400,40.2080859400,140.3740520000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,1.600,40.2057953400,140.3739515000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,1.600,40.2078353100,140.3753946000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,左岸,1.800,40.2053250500,140.3750597000,20021211,20021211,
米代川水系,小猿部川,8202080056,東北地方整備局,能代河川国道事務所,鷹巣出張所,右岸,1.800,40.2066058500,140.3764312000,20021211,20021211,
