水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-4.600,43.6692743000,141.9193105000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-4.600,43.6691270100,141.9150270000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-4.400,43.6707455600,141.9187682000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-4.400,43.6706940600,141.9174655000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-4.200,43.6725328400,141.9184081000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-4.200,43.6724834100,141.9172045000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-4.000,43.6743183200,141.9182622000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-4.000,43.6742751700,141.9172200000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-3.800,43.6761068400,141.9181217000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-3.800,43.6760732800,141.9168958000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-3.600,43.6778984900,141.9179785000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-3.600,43.6778459100,141.9167708000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-3.400,43.6796749000,141.9178943000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-3.400,43.6796804800,141.9166955000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-3.200,43.6814329900,141.9179886000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-3.200,43.6815050300,141.9167978000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-3.000,43.6832022100,141.9182623000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-3.000,43.6833416600,141.9169966000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-2.800,43.6849394100,141.9187092000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-2.800,43.6851315100,141.9175492000,20080229,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-2.600,43.6866780400,141.9193014000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-2.600,43.6868911600,141.9181563000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-2.400,43.6884221200,141.9199069000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-2.400,43.6886373300,141.9187694000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-2.200,43.6901755500,141.9205166000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-2.200,43.6903786200,141.9193755000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-2.000,43.6919744800,141.9210123000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-2.000,43.6921204400,141.9198304000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-1.800,43.6937822200,141.9213103000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-1.800,43.6938767100,141.9201227000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-1.600,43.6955800500,141.9215654000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-1.600,43.6956722200,141.9203779000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-1.400,43.6973715400,141.9218150000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-1.400,43.6974636000,141.9206358000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-1.200,43.6991713900,141.9220714000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-1.200,43.6992557200,141.9208960000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-1.000,43.7009652800,141.9223440000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-1.000,43.7010536300,141.9211295000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-0.800,43.7026837500,141.9227605000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-0.800,43.7028815800,141.9216508000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-0.600,43.7043608100,141.9234721000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-0.600,43.7046243400,141.9225420000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-0.400,43.7059899600,141.9244676000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-0.400,43.7062839500,141.9236178000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,-0.200,43.7075915500,141.9256230000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,-0.200,43.7079347000,141.9246619000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,1.600,43.7091575700,141.9266588000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,1.600,43.7095897000,141.9258719000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,1.800,43.7108565800,141.9276488000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,1.800,43.7111036600,141.9269040000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,2.000,43.7124606300,141.9284195000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,2.000,43.7126061800,141.9277052000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,2.200,43.7140042900,141.9293169000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,2.200,43.7143495500,141.9287506000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,2.400,43.7155883800,141.9305253000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,2.400,43.7158755300,141.9298738000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,2.600,43.7170865900,141.9317777000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,2.600,43.7175816100,141.9314077000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,2.800,43.7176504900,141.9340998000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,2.800,43.7180277200,141.9335169000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,3.000,43.7189485900,141.9356244000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,3.000,43.7194508300,141.9351889000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,3.200,43.7202771100,141.9373320000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,3.200,43.7207181100,141.9368820000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,3.400,43.7216586300,141.9392420000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,3.400,43.7216565900,141.9383396000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,3.600,43.7232789500,141.9395850000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,3.600,43.7235735700,141.9389721000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,3.800,43.7247928300,141.9408862000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,3.800,43.7250980800,141.9402593000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,4.000,43.7263167800,141.9421913000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,4.000,43.7266317100,141.9415731000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,4.200,43.7274610100,141.9437577000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,4.200,43.7280103800,141.9435711000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,4.400,43.7281293600,141.9463007000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,4.400,43.7285848900,141.9457293000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,4.600,43.7289282100,141.9481428000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,4.600,43.7295000500,141.9478700000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,4.800,43.7295823500,141.9507317000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,4.800,43.7300237300,141.9501833000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,5.000,43.7311674700,141.9519837000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,5.000,43.7315157800,141.9513320000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,5.200,43.7318337600,141.9540320000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,5.200,43.7324279200,141.9536723000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,5.400,43.7324080300,141.9557520000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,5.400,43.7329457100,141.9554391000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,5.600,43.7325249200,141.9579563000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,5.600,43.7330235900,141.9583770000,20080229,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,5.800,43.7313033100,141.9598852000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,5.800,43.7317517300,141.9604466000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,6.000,43.7310064600,141.9624938000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,6.000,43.7315122000,141.9622269000,20080229,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,6.200,43.7315896900,141.9647977000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,6.200,43.7320887500,141.9647521000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,6.400,43.7319924600,141.9673469000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,6.400,43.7324497200,141.9672076000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,6.600,43.7325483700,141.9698650000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,6.600,43.7329854200,141.9696664000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,6.800,43.7334151100,141.9719921000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,6.800,43.7338774800,141.9718682000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,7.000,43.7331229600,141.9744312000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,7.000,43.7335746700,141.9745709000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,7.200,43.7330475800,141.9769669000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,7.200,43.7335461900,141.9769377000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,7.400,43.7331566100,141.9787188000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,7.400,43.7336205800,141.9788004000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,7.600,43.7329700800,141.9812700000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,7.600,43.7334256700,141.9811699000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,7.800,43.7337198700,141.9838152000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,7.800,43.7339985300,141.9834720000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,8.000,43.7347242300,141.9858869000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,右岸,8.000,43.7350401600,141.9855937000,20031120,,
石狩川水系,大鳳川,8101030335,北海道開発局,石狩川開発建設部,,左岸,8.200,43.7349565600,141.9877192000,20031120,,
