水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,0.000,35.2119342200,136.8958485000,20060316,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,0.000,35.2133223900,136.8951836000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,0.200,35.2125067000,136.8978588000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,0.200,35.2142188200,136.8971390000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,0.400,35.2132139600,136.8996905000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,0.400,35.2151823600,136.8989224000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,0.600,35.2141298400,136.9017926000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,0.600,35.2156096700,136.9002828000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,0.800,35.2151152700,136.9034735000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,0.800,35.2167782700,136.9024105000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,1.000,35.2162321200,136.9051659000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,1.000,35.2176408100,136.9038388000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,1.200,35.2173335100,136.9068894000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,1.200,35.2191359400,136.9059692000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,1.400,35.2178566100,136.9083213000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,1.400,35.2196507100,136.9083454000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,1.600,35.2179798500,136.9098077000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,1.600,35.2196106200,136.9103933000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,1.800,35.2174572300,136.9117870000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,1.800,35.2189300600,136.9125004000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,2.000,35.2166477500,136.9136821000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,2.000,35.2183775000,136.9144088000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,2.200,35.2158381700,136.9155018000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,2.200,35.2173649800,136.9166138000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,2.400,35.2148697500,136.9173313000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,2.400,35.2164402800,136.9182314000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,2.600,35.2138390500,136.9190478000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,2.600,35.2153779400,136.9200423000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,2.800,35.2127384400,136.9206605000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,2.800,35.2139238300,136.9220854000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,3.000,35.2116068100,136.9222827000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,3.000,35.2128368500,136.9233692000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,3.200,35.2105682900,136.9239990000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,3.200,35.2117903300,136.9249251000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,3.400,35.2098249100,136.9259616000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,3.400,35.2108972800,136.9265134000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,3.600,35.2091287800,136.9279883000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,3.600,35.2102514300,136.9283550000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,3.800,35.2086007500,136.9297062000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,3.800,35.2096649600,136.9303814000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,4.000,35.2079974600,136.9317635000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,4.000,35.2091374200,136.9323666000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,4.200,35.2073262200,136.9336154000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,4.200,35.2089136600,136.9344125000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,4.400,35.2067317700,136.9358987000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,4.400,35.2081247400,136.9365012000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,4.600,35.2061780500,136.9374831000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,4.600,35.2073692200,136.9383944000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,左岸,4.800,35.2050082200,136.9388532000,,,
庄内川水系,矢田川,8505080055,中部地方整備局,庄内川河川事務所,庄内川第二出張所,右岸,4.800,35.2061154600,136.9400526000,,,
