水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,0.000,38.0798026500,140.0448378000,20050128,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,0.000,38.0790034600,140.0482436000,20050128,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,0.058,38.0795535400,140.0447606000,20050128,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,0.058,38.0785567300,140.0479652000,20050128,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,0.258,38.0778667200,140.0439809000,20050128,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,0.258,38.0761083200,140.0473735000,20050128,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,0.458,38.0764180300,140.0426245000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,0.458,38.0746012800,140.0452150000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,0.658,38.0751456300,140.0410108000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,0.658,38.0731598000,140.0439883000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,0.858,38.0735725200,140.0401113000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,0.858,38.0721330500,140.0419260000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,1.058,38.0726146800,140.0392301000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,1.058,38.0709552400,140.0400281000,20050127,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,1.258,38.0717741400,140.0362987000,20050126,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,1.258,38.0695979900,140.0389790000,20050126,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,1.458,38.0707229100,140.0345820000,20050126,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,1.458,38.0681506800,140.0371904000,20050126,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,左岸,1.658,38.0690871000,140.0324649000,20050126,,
最上川水系,置賜白川,8202110443,東北地方整備局,山形河川国道事務所,長井出張所,右岸,1.658,38.0666035100,140.0350279000,20050126,,
