水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,左岸,0.000,34.8321316100,135.6128629000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,0.000,34.8320430100,135.6121878000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,左岸,0.200,34.8334383200,135.6112515000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,0.200,34.8332424600,135.6108935000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,左岸,0.400,34.8351883700,135.6110477000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,0.400,34.8351819900,135.6108005000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,左岸,0.600,34.8363866200,135.6094695000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,0.600,34.8362515600,135.6093534000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,左岸,0.800,34.8374018000,135.6076806000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,0.800,34.8372854800,135.6075888000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,1.000,34.8381320400,135.6057932000,20030399,,
淀川水系,女瀬川,8606040134,近畿地方整備局,淀川河川事務所,高槻出張所,右岸,1.000,34.8380035700,135.6057641000,20030399,,
