水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,0.000,34.5242635000,136.7436849000,20051209,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,0.000,34.5225000000,136.7419444000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,0.200,34.5255555600,136.7413889000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,0.200,34.5230555600,136.7402778000,,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,0.400,34.5266666700,136.7397222000,,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,0.400,34.5244444400,136.7386111000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,0.600,34.5255555600,136.7366667000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,0.600,34.5244444400,136.7363889000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,0.800,34.5258333300,136.7347222000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,0.800,34.5247741700,136.7342878000,20051209,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,1.000,34.5258333300,136.7322222000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,1.000,34.5250000000,136.7322222000,20060207,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,1.200,34.5255555600,136.7302778000,20060208,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,1.200,34.5252777800,136.7302778000,20060207,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,左岸,1.400,34.5255614700,136.7280364000,20051209,,
宮川水系,大湊川,8505130002,中部地方整備局,三重河川国道事務所,宮川出張所,右岸,1.400,34.5247222200,136.7280556000,20060207,,
