水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,0.000,33.7243581900,130.6669376000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,0.000,33.7240699100,130.6671778000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,0.200,33.7235763800,130.6650078000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,0.200,33.7233135000,130.6651637000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,0.400,33.7230604400,130.6629800000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,0.400,33.7226112500,130.6630929000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,0.600,33.7221826400,130.6613270000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,0.600,33.7220623200,130.6617399000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,0.800,33.7203947400,130.6613962000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,0.800,33.7205297800,130.6618173000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,1.000,33.7188266500,130.6617750000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,1.000,33.7188595100,130.6622551000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,1.200,33.7176520100,130.6605254000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,1.200,33.7173182300,130.6607110000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,1.400,33.7165283400,130.6588364000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,1.400,33.7163393600,130.6591781000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,1.600,33.7148624900,130.6580153000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,1.600,33.7147244600,130.6584231000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,1.800,33.7129836500,130.6579521000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,1.800,33.7130761300,130.6584611000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,2.000,33.7112236600,130.6575641000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,2.000,33.7112652700,130.6578999000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,2.200,33.7095439400,130.6580197000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,2.200,33.7095551300,130.6584406000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,2.400,33.7080426300,130.6569572000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,2.400,33.7078785600,130.6573120000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,2.600,33.7064147600,130.6561650000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,2.600,33.7063058600,130.6564973000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,左岸,2.800,33.7044215900,130.6555286000,,,
遠賀川水系,八木山川,8909010043,九州地方整備局,遠賀川河川事務所,宮田出張所,右岸,2.800,33.7043078300,130.6559047000,,,
