水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,左岸,0.000,36.3499055500,137.9163948000,20070516,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,右岸,0.000,36.3453285200,137.9178161000,20070511,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,左岸,0.200,36.3494087700,137.9148040000,20070516,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,右岸,0.200,36.3423841900,137.9155736000,20070511,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,左岸,0.400,36.3492066200,137.9130919000,20070425,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,右岸,0.400,36.3465786700,137.9125740000,20070510,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,左岸,0.600,36.3492318900,137.9120179000,20070425,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,右岸,0.600,36.3470870200,137.9102511000,20070508,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,左岸,0.800,36.3474872100,137.9094942000,20070425,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,右岸,0.800,36.3475050400,137.9082757000,20070508,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,左岸,1.000,36.3506515800,137.9078911000,20070425,,
信濃川水系,高瀬川,8404030855,北陸地方整備局,千曲川河川事務所,松本出張所,右岸,1.000,36.3481548600,137.9057915000,20070508,,
