水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,0.000,31.8970066800,131.4587529000,20061007,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,0.000,31.8900784400,131.4578437000,20061025,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,0.200,31.8972123100,131.4566639000,20061007,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,0.200,31.8896442100,131.4553497000,20061025,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,0.400,31.8975440200,131.4544212000,20061007,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,0.400,31.8899978400,131.4534399000,20061025,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,0.600,31.8977900900,131.4523276000,20061007,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,0.600,31.8903917300,131.4513980000,20070119,20070115,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,0.800,31.8980327300,131.4501936000,20061007,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,0.800,31.8906533700,131.4492390000,20061025,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,1.000,31.8982424200,131.4484278000,20061007,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,1.000,31.8910284100,131.4470492000,20070119,20070115,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,1.200,31.8984725900,131.4468426000,20070116,20070121,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,1.200,31.8915624300,131.4445844000,20061024,,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,1.400,31.8987903600,131.4452683000,20070116,20070121,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,1.400,31.8921582000,131.4418947000,20070119,20070115,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,左岸,1.600,31.8991622000,131.4436839000,20070116,20070121,
大淀川水系,大淀川,8909140001,九州地方整備局,宮崎河川国道事務所,宮崎出張所,右岸,1.600,31.8930398100,131.4395711000,20061024,,
