水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,0.000,34.9355555600,136.6486111000,20040209,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,0.200,34.9350000000,136.6469444000,20040209,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,0.400,34.9341666700,136.6447222000,20040209,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,0.400,34.9308333300,136.6455556000,20040218,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,0.600,34.9338888900,136.6427778000,20040209,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,0.600,34.9305555600,136.6436111000,20040218,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,0.800,34.9333333300,136.6405556000,20040209,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,0.800,34.9302777800,136.6416667000,20040209,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,1.000,34.9322222200,136.6383333000,20040210,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,1.000,34.9297222200,136.6405556000,20040218,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,1.200,34.9311111100,136.6369444000,20040210,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,1.200,34.9286111100,136.6386111000,20040218,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,1.400,34.9297222200,136.6352778000,20040210,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,1.400,34.9272222200,136.6366667000,20040218,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,1.600,34.9288888900,136.6336111000,20040210,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,右岸,1.600,34.9263888900,136.6344444000,20040218,,
鈴鹿川水系,鈴鹿川,8505100001,中部地方整備局,三重河川国道事務所,鈴鹿出張所,左岸,1.800,34.9283333300,136.6319444000,20040210,,
