水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,0.000,33.3639091500,130.6486961000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,0.000,33.3639330900,130.6473135000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,0.200,33.3655758600,130.6493686000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,0.200,33.3658164300,130.6477773000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,0.400,33.3665822900,130.6503446000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,0.400,33.3676335800,130.6498632000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,0.600,33.3672855900,130.6522947000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,0.600,33.3680911800,130.6516234000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,0.800,33.3688935600,130.6532202000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,0.800,33.3692249400,130.6523809000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,1.000,33.3703369300,130.6543260000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,1.000,33.3707108800,130.6537149000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,1.200,33.3719013800,130.6554944000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,1.200,33.3721183900,130.6547351000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,1.400,33.3736627200,130.6556735000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,1.400,33.3737396900,130.6549137000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,1.600,33.3755641100,130.6559925000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,1.600,33.3756335200,130.6551065000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,1.800,33.3771810800,130.6565279000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,1.800,33.3775751100,130.6558428000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,2.000,33.3784912800,130.6579452000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,2.000,33.3788930100,130.6575287000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,2.200,33.3796312600,130.6595390000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,2.200,33.3800084600,130.6591188000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,2.400,33.3809685300,130.6608764000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,2.400,33.3813050400,130.6603783000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,2.600,33.3825041700,130.6622483000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,2.600,33.3828528900,130.6617994000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,2.800,33.3836322500,130.6637313000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,2.800,33.3840649400,130.6633863000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,3.000,33.3845104700,130.6656225000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,3.000,33.3849213300,130.6654398000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,3.200,33.3852555100,130.6676555000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,3.200,33.3857373500,130.6673115000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,3.400,33.3864463100,130.6692847000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,3.400,33.3868926300,130.6686351000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,3.600,33.3881584000,130.6702154000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,3.600,33.3883903900,130.6693941000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,3.800,33.3899636300,130.6705296000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,3.800,33.3900280000,130.6698142000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,4.000,33.3917875500,130.6705862000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,4.000,33.3918192000,130.6698076000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,4.200,33.3935830300,130.6707978000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,4.200,33.3936981300,130.6699662000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,左岸,4.400,33.3953570100,130.6711324000,20010399,,
筑後川水系,佐田川,8909060175,九州地方整備局,筑後川河川事務所,片ノ瀬出張所,右岸,4.400,33.3955294900,130.6703787000,20010399,,
