水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,0.200,35.2957537700,135.1342906000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,0.200,35.2971371900,135.1361622000,20011218,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,0.400,35.2944416000,135.1358526000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,0.400,35.2956275700,135.1374810000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,0.600,35.2932386800,135.1372905000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,0.600,35.2944634300,135.1388872000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,0.800,35.2919107200,135.1388551000,20011214,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,0.800,35.2931987100,135.1404239000,20011214,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,1.000,35.2906580000,135.1403315000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,1.000,35.2919410400,135.1419426000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,1.200,35.2892846100,135.1414065000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,1.200,35.2904956500,135.1437228000,20011218,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,1.400,35.2882954800,135.1415925000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,1.400,35.2885798700,135.1449523000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,1.600,35.2872172300,135.1414032000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,1.600,35.2870321500,135.1451023000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,1.800,35.2862597800,135.1411767000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,1.800,35.2845951700,135.1451592000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,2.000,35.2848142300,135.1405944000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,2.000,35.2830737600,135.1431290000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,2.200,35.2835992700,135.1392689000,20011219,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,2.200,35.2824093200,135.1409149000,20011213,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,左岸,2.300,35.2828250800,135.1386634000,20011214,,
由良川水系,土師川,8606090094,近畿地方整備局,福知山河川国道事務所,福知山出張所,右岸,2.300,35.2817230000,135.1406618000,20011214,,
