水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,0.000,35.0759748000,138.9238058000,20071130,20020301,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,0.000,35.0762828900,138.9229270000,20071130,20020301,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,0.200,35.0770013500,138.9250918000,20071130,20020301,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,0.200,35.0774744800,138.9248098000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,0.400,35.0782475400,138.9269081000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,0.400,35.0785706800,138.9264807000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,0.600,35.0797730500,138.9280093000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,0.600,35.0800306000,138.9274621000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,0.800,35.0811087400,138.9295845000,20071130,20020801,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,0.800,35.0812343200,138.9289987000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,1.000,35.0826475700,138.9304409000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,1.000,35.0829579500,138.9298808000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,1.200,35.0834842800,138.9320555000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,1.200,35.0839073000,138.9319032000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,1.400,35.0840474100,138.9342248000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,1.400,35.0845170700,138.9340279000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,1.600,35.0852273800,138.9358524000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,1.600,35.0854192300,138.9353249000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,1.800,35.0867470800,138.9364015000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,1.800,35.0867267900,138.9356828000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,2.000,35.0884771600,138.9359580000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,2.000,35.0883103900,138.9354138000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,2.200,35.0900076900,138.9352241000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,2.200,35.0898263600,138.9346877000,20071130,19981201,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,2.400,35.0917152200,138.9349602000,20071130,,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,2.400,35.0917434700,138.9343901000,20071130,20020801,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,左岸,2.600,35.0935030800,138.9351598000,20071130,20020801,
狩野川水系,大場川,8505010035,中部地方整備局,沼津河川国道事務所,伊豆長岡出張所,右岸,2.600,35.0935257300,138.9345953000,20071130,19981201,
