水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.400,42.6742636800,142.1920506000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.400,42.6769878800,142.1920312000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.300+16.100,42.6743024700,142.1902195000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.300+16.100,42.6770128200,142.1918217000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.500,42.6743614100,142.1933654000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.500,42.6768992600,142.1931698000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.600,42.6749183500,142.1946949000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.600,42.6767606800,142.1942383000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.700,42.6748994200,142.1961394000,20011099,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.700,42.6768599000,142.1953032000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.800,42.6748202900,142.1975203000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.800,42.6771422100,142.1964260000,20011099,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,0.900,42.6747020700,142.1987782000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,0.900,42.6772535300,142.1976931000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.000,42.6746130500,142.1993696000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.000,42.6774781100,142.1990693000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.100,42.6745274700,142.1998826000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.100,42.6774932100,142.2004920000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.200,42.6745679300,142.1996414000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.200,42.6770874700,142.2019893000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.300,42.6746111200,142.1993803000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.300,42.6764123300,142.2034792000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.400,42.6743267600,142.2011173000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.400,42.6757046400,142.2042540000,20011099,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.500,42.6738426800,142.2024011000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.500,42.6750506200,142.2051496000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.600,42.6732623800,142.2034629000,20009999,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.600,42.6742957700,142.2058169000,20011099,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.700,42.6724292400,142.2039531000,20011099,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,右岸,1.700,42.6735702100,142.2065492000,19950299,,
沙流川水系,額平川,8101070008,北海道開発局,室蘭開発建設部,二風谷ダム管理所,左岸,1.800,42.6715820000,142.2047273000,19950299,,
