水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,0.000,39.3894331900,140.0156284000,20071225,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,0.000,39.3911781900,140.0162117000,20071225,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,0.200,39.3876088900,140.0166541000,20071225,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,0.200,39.3908045500,140.0189574000,20071225,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,0.400,39.3868130500,140.0180902000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,0.400,39.3899010700,140.0212255000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,0.600,39.3863207700,140.0209724000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,0.600,39.3891487800,140.0231507000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,0.800,39.3862032900,140.0236345000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,0.800,39.3890078900,140.0247975000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,1.000,39.3862964000,140.0265100000,20071221,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,1.000,39.3887035000,140.0264216000,20071221,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,1.200,39.3865359700,140.0290337000,20071221,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,1.200,39.3887735700,140.0281914000,20071221,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,1.400,39.3872204600,140.0312905000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,右岸,1.400,39.3892337300,140.0302737000,20071227,,
子吉川水系,子吉川,8202100001,東北地方整備局,秋田河川国道事務所,子吉川出張所,左岸,1.600,39.3882210300,140.0334929000,20071220,,
