水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,0.000,36.7902641100,137.0727080000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,0.000,36.7870521900,137.0756934000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,0.200,36.7892265100,137.0708544000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,0.200,36.7862505200,137.0735277000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,0.400,36.7884133400,137.0688462000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,0.400,36.7853114900,137.0716275000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,0.600,36.7874952800,137.0670974000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,0.600,36.7842996000,137.0699271000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,0.800,36.7861522800,137.0655707000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,0.800,36.7833735300,137.0685064000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,1.000,36.7848129100,137.0638956000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,1.000,36.7822139700,137.0670100000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,1.200,36.7835383100,137.0624163000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,1.200,36.7811300700,137.0658159000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,1.400,36.7821421900,137.0610161000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,1.400,36.7796937500,137.0644623000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,1.600,36.7806739000,137.0597462000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,1.600,36.7784332100,137.0633982000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,左岸,1.800,36.7791553800,137.0585627000,20030331,,
庄川水系,庄川,8404090001,北陸地方整備局,富山河川国道事務所,大門出張所,右岸,1.800,36.7770720300,137.0623639000,20030331,,
