水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,-1.000,35.7433721100,140.8579096000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,0.000,35.7444582300,140.8435394000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,0.000,35.7380897800,140.8472470000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,1.000,35.7417347600,140.8375163000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,1.000,35.7365024900,140.8372385000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,2.000,35.7438946700,140.8275776000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,2.000,35.7358887700,140.8261829000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,3.000,35.7456235400,140.8197220000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,3.000,35.7369676300,140.8155019000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,4.000,35.7483642300,140.8116037000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,4.000,35.7415960500,140.8061668000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,5.000,35.7531923100,140.8032802000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,5.000,35.7471770400,140.7974886000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,6.000,35.7593295300,140.7949227000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,6.000,35.7516040600,140.7877230000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,7.000,35.7650215700,140.7859829000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,7.000,35.7575429100,140.7793663000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,8.000,35.7709404100,140.7774957000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,8.000,35.7623285400,140.7699135000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,9.000,35.7772806100,140.7683871000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,9.000,35.7676380900,140.7610578000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,10.000,35.7828774300,140.7593152000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,10.000,35.7723930400,140.7517064000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,11.000,35.7866326400,140.7505011000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,11.000,35.7779712500,140.7426889000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,12.000,35.7928076300,140.7435674000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,12.000,35.7833748100,140.7336996000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,13.000,35.7972788100,140.7385047000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,13.000,35.7902032900,140.7266317000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,14.000,35.8026239600,140.7338157000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,右岸,14.000,35.7976348100,140.7206250000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,15.000,35.8091802500,140.7281407000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,15.000,35.8065824200,140.7182976000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,16.000,35.8173016800,140.7249955000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,16.000,35.8152319600,140.7152253000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,銚子出張所,左岸,17.000,35.8277218000,140.7203303000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,17.000,35.8236309800,140.7114709000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,18.000,35.8373784600,140.7129527000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,18.000,35.8306375500,140.7043972000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,19.000,35.8426135300,140.7020168000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,19.000,35.8369687200,140.6958296000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,20.000,35.8481077400,140.6910797000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,20.000,35.8416745200,140.6870788000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,21.000,35.8521027000,140.6800919000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,21.000,35.8453878600,140.6769443000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,22.000,35.8547576100,140.6686327000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,22.000,35.8481029700,140.6663801000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,23.000,35.8570364100,140.6575510000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,23.000,35.8502673600,140.6556415000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,24.000,35.8592583600,140.6473012000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,24.000,35.8524590700,140.6449076000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,25.000,35.8622233600,140.6371643000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,25.000,35.8550794600,140.6343118000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,26.000,35.8652991800,140.6278434000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,26.000,35.8581899600,140.6239352000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,27.000,35.8687390200,140.6192450000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,27.000,35.8624780600,140.6142060000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,28.000,35.8734969700,140.6111446000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,28.000,35.8679536900,140.6054311000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,29.000,35.8790567800,140.6037685000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,29.000,35.8741700400,140.5973865000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,30.000,35.8853094900,140.5962979000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,30.000,35.8809097600,140.5900933000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,左岸,31.000,35.8920554500,140.5878267000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,小見川出張所,右岸,31.000,35.8874698500,140.5825102000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,32.000,35.8980820000,140.5787786000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,32.000,35.8934544500,140.5742370000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,33.000,35.9034712000,140.5684618000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,33.000,35.8984294600,140.5650305000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,34.000,35.9070111900,140.5559767000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,34.000,35.9015413400,140.5547219000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,35.000,35.9077142700,140.5441738000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,35.000,35.9025771200,140.5437334000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,36.000,35.9079759900,140.5323401000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,36.000,35.9029763600,140.5326849000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,37.000,35.9054432200,140.5202168000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,37.000,35.9000985300,140.5223183000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,38.000,35.9044451300,140.5127330000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,38.000,35.8962747400,140.5122439000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,39.000,35.9056594000,140.5063438000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,39.000,35.9005069600,140.5024661000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,40.000,35.9117330200,140.4960877000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,40.000,35.9056235800,140.4937212000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,41.000,35.9124363800,140.4852751000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,41.000,35.9079841600,140.4828263000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,42.000,35.9167532400,140.4762168000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,42.000,35.9126279000,140.4733492000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,43.000,35.9202448800,140.4635823000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,43.000,35.9155710200,140.4629946000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,44.000,35.9187320700,140.4504194000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,44.000,35.9142130900,140.4521594000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,45.000,35.9155644700,140.4392873000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,45.000,35.9112738600,140.4417050000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,46.000,35.9116267600,140.4292417000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,46.000,35.9074158100,140.4317021000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,47.000,35.9094936600,140.4197270000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,47.000,35.9041786000,140.4213789000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,左岸,48.000,35.9100418800,140.4145665000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,48.000,35.9047489900,140.4105604000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,金江津出張所,左岸,49.000,35.9122400400,140.3993391000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,49.000,35.9075507400,140.4003484000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,金江津出張所,左岸,50.000,35.9092809900,140.3876504000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,50.000,35.9046953400,140.3898667000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,金江津出張所,左岸,51.000,35.9057041800,140.3773621000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,佐原出張所,右岸,51.000,35.9012754100,140.3796276000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,金江津出張所,左岸,52.000,35.9022418000,140.3672657000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,安食出張所,右岸,52.000,35.8978608400,140.3693829000,20060929,,
利根川水系,利根川（下流）,8303030001,関東地方整備局,利根川下流河川事務所,金江津出張所,左岸,53.000,35.8977787900,140.3558719000,20060929,,
