水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,0.000,34.6792139800,135.4210747000,20010228,,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,右岸,0.000,34.6867270200,135.4180640000,20010228,20010199,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,0.200,34.6798524600,135.4231092000,20010228,,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,右岸,0.200,34.6873597900,135.4201362000,20010228,20010199,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,0.400,34.6805187600,135.4252220000,20010228,,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,右岸,0.400,34.6878980600,135.4222307000,20010228,20010199,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,0.600,34.6811874100,135.4273424000,20010228,,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,右岸,0.600,34.6882702200,135.4244198000,20080920,20080999,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,0.800,34.6818564600,135.4294596000,20010228,,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,右岸,0.800,34.6888083300,135.4259648000,20010228,20010199,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,1.000,34.6825573700,135.4315750000,20010228,,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,右岸,1.000,34.6892154200,135.4281780000,20010228,20010199,
淀川水系,淀川,8606040001,近畿地方整備局,淀川河川事務所,福島出張所,左岸,1.200,34.6833037600,135.4336896000,20010228,,
