水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,-0.400,37.5065160800,139.8891944000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,-0.400,37.5066302800,139.8899068000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,-0.200,37.5047669700,139.8897543000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,-0.200,37.5048793300,139.8904004000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,0.000,37.5029817100,139.8903331000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,0.000,37.5032475800,139.8911343000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,0.200,37.5016721800,139.8921660000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,0.200,37.5021513000,139.8924499000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,0.400,37.5008909400,139.8942119000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,0.400,37.5013678300,139.8944961000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,0.600,37.5000835500,139.8963178000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,0.600,37.5005596100,139.8966095000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,0.800,37.4993000700,139.8983643000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,0.800,37.4997826600,139.8986423000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,1.000,37.4984819200,139.9004963000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,1.000,37.4989887700,139.9007087000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,1.200,37.4977340800,139.9024473000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,1.200,37.4982059000,139.9027482000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,1.400,37.4969635500,139.9044739000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,1.400,37.4974513500,139.9047070000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,1.600,37.4961551900,139.9064607000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,1.600,37.4966841800,139.9067476000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,1.800,37.4954085300,139.9085133000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,1.800,37.4958890500,139.9088142000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,2.000,37.4946206000,139.9105611000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,2.000,37.4951019800,139.9108495000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,左岸,2.200,37.4936048600,139.9129763000,20031299,19791199,
阿賀野川水系,湯川,8404020299,北陸地方整備局,阿賀川河川事務所,北会津出張所,右岸,2.200,37.4941512900,139.9132935000,20031299,19791199,
