水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,0.000,34.8040065900,132.8417056000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,0.000,34.8098121200,132.8421490000,20070910,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,0.200,34.8041469600,132.8441293000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,0.200,34.8074955200,132.8434740000,20070713,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,0.400,34.8048004300,132.8462382000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,0.400,34.8067030500,132.8453766000,20070713,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,0.600,34.8060601200,132.8481809000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,0.600,34.8073123700,132.8467873000,20070713,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,0.800,34.8074355500,132.8496298000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,0.800,34.8087635300,132.8484192000,20070713,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,1.000,34.8084401600,132.8514149000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,1.000,34.8097702100,132.8507223000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,1.200,34.8091302900,132.8535730000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,1.200,34.8103838600,132.8521731000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,1.400,34.8100722300,132.8563769000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,1.400,34.8115704200,132.8539241000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,1.600,34.8104389200,132.8578722000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,1.600,34.8129164300,132.8554535000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,1.800,34.8106940500,132.8585936000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,1.800,34.8136161300,132.8569199000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,2.000,34.8109508900,132.8600256000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,2.000,34.8138570200,132.8599225000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,2.200,34.8109560800,132.8610191000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,2.200,34.8136226300,132.8622060000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,2.400,34.8108650100,132.8617186000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,2.400,34.8121048200,132.8637198000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,2.600,34.8095701800,132.8632585000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,2.600,34.8104093000,132.8650939000,20070717,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,左岸,2.800,34.8082187100,132.8647561000,20040128,,
江の川水系,馬洗川,8707050163,中国地方整備局,三次河川国道事務所,三次出張所,右岸,2.800,34.8093221700,132.8661816000,20070717,,
