水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,-0.200,44.8775626700,141.7370075000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,-0.200,44.8789243000,141.7364239000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,0.000,44.8780219600,141.7422875000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,0.000,44.8796096500,141.7381809000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,0.200,44.8796591600,141.7432216000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,0.200,44.8808782300,141.7390706000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,0.400,44.8824533200,141.7423755000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,0.400,44.8821361800,141.7389225000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,0.600,44.8842908900,141.7418769000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,0.600,44.8838855400,141.7382003000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,0.800,44.8860016000,141.7415727000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,0.800,44.8856181700,141.7376968000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,1.000,44.8879715900,141.7409000000,20061107,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,1.000,44.8874161600,141.7370653000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,1.200,44.8895508800,141.7406466000,20061107,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,1.200,44.8892233400,141.7362836000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,1.400,44.8914913300,141.7401169000,20061107,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,右岸,1.400,44.8908545600,141.7357236000,20061106,,
天塩川水系,天塩川,8101010001,北海道開発局,留萌開発建設部,幌延河川事業所,左岸,1.600,44.8930839000,141.7396358000,20061107,,
