水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,0.400,32.7251709400,130.6538435000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,0.400,32.7263900700,130.6532905000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,0.600,32.7258649600,130.6557845000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,0.600,32.7270860700,130.6552343000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,1.000,32.7272691100,130.6598438000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,1.000,32.7284362300,130.6591123000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,2.000,32.7289827000,130.6702347000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,2.000,32.7304117500,130.6698788000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,3.000,32.7357854900,130.6769421000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,3.000,32.7369306700,130.6758153000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,4.000,32.7338385500,130.6840317000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,4.000,32.7351865200,130.6839584000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,4.600,32.7356680700,130.6891063000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,4.600,32.7369338300,130.6892939000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,4.800,32.7350684400,130.6917487000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,4.800,32.7369770700,130.6913433000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,5.000,32.7359922300,130.6935951000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,5.000,32.7373126900,130.6928013000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,6.000,32.7397094700,130.7026538000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,6.000,32.7411955800,130.7025414000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,7.000,32.7407487800,130.7135011000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,7.000,32.7420765100,130.7127675000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,8.000,32.7441320800,130.7226356000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,8.000,32.7462580900,130.7217324000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,9.000,32.7501568600,130.7311264000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,9.000,32.7517635700,130.7302019000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,10.000,32.7523073600,130.7409180000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,10.000,32.7546837300,130.7404063000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,左岸,11.000,32.7558727800,130.7508079000,20070300,,
緑川水系,加勢川,8909100051,九州地方整備局,熊本河川国道事務所,緑川下流出張所,右岸,11.000,32.7567917300,130.7492662000,20070300,,
