水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,0.000,32.9583624900,132.9708646000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,0.000,32.9576662300,132.9689780000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,0.200,32.9600135500,132.9699907000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,0.200,32.9596033300,132.9685345000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,0.400,32.9616860000,132.9691930000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,0.400,32.9613303300,132.9682085000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,0.600,32.9632743400,132.9681860000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,0.600,32.9630186600,132.9675240000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,0.800,32.9649940900,132.9671172000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,0.800,32.9644777700,132.9663738000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,1.000,32.9663907800,132.9659680000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,1.000,32.9658987100,132.9651532000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,1.200,32.9678616600,132.9646492000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,1.200,32.9674783400,132.9641373000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,1.400,32.9691920300,132.9632499000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,1.400,32.9687735400,132.9627973000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,1.600,32.9703608300,132.9612783000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,1.600,32.9696239200,132.9612762000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,左岸,1.800,32.9699139100,132.9590737000,20050915,,
渡川水系,中筋川,8808030013,四国地方整備局,中村河川国道事務所,四万十川出張所,右岸,1.800,32.9692905100,132.9594038000,20050915,,
