水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,0.000,35.6605936400,139.8489051000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,0.000,35.6609463700,139.8423312000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,0.250,35.6627820600,139.8490564000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,0.250,35.6631949300,139.8425071000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,0.500,35.6649867000,139.8492084000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,0.500,35.6654440400,139.8426827000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,0.750,35.6672245300,139.8493647000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,0.750,35.6676368300,139.8431082000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,1.000,35.6695208800,139.8495318000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,1.000,35.6698856700,139.8433049000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,1.250,35.6715876000,139.8496830000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,1.250,35.6721322300,139.8434989000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,1.500,35.6736597800,139.8498359000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,1.500,35.6743881500,139.8436921000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,1.750,35.6755249500,139.8501238000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,1.750,35.6766060600,139.8441136000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,2.000,35.6773245300,139.8506548000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,2.000,35.6787872600,139.8447988000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,2.250,35.6789273000,139.8513795000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,2.250,35.6808958300,139.8457660000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,2.500,35.6803953000,139.8523174000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,2.500,35.6828879200,139.8470595000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,2.750,35.6823399000,139.8536685000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,2.750,35.6847044600,139.8485578000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,3.000,35.6842271000,139.8550268000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,3.000,35.6866061900,139.8499454000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,3.250,35.6864833500,139.8566237000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,3.250,35.6886211800,139.8512985000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,3.500,35.6888700300,139.8579630000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,3.500,35.6906070500,139.8524656000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,3.750,35.6915364100,139.8590058000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,3.750,35.6927434000,139.8533571000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,4.000,35.6943217700,139.8596658000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,4.000,35.6949484200,139.8539187000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,4.250,35.6971950000,139.8598797000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,4.250,35.6971937500,139.8541243000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,4.500,35.7000861600,139.8595643000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,4.500,35.6994440000,139.8540096000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,4.750,35.7028626500,139.8589011000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,4.750,35.7016366500,139.8534319000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,5.000,35.7055854700,139.8577510000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,5.000,35.7037732400,139.8525609000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,5.250,35.7079710600,139.8563218000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,5.250,35.7058223500,139.8514157000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,5.500,35.7101986800,139.8546515000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,5.500,35.7077633200,139.8500162000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,5.750,35.7122296900,139.8528353000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,5.750,35.7096307100,139.8483740000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,6.000,35.7141188800,139.8509102000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,6.000,35.7113373700,139.8466679000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,6.250,35.7158462300,139.8490927000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,6.250,35.7130710100,139.8449008000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,6.500,35.7175494900,139.8473055000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,6.500,35.7147870300,139.8431325000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,6.750,35.7192701800,139.8455201000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,6.750,35.7165295300,139.8413617000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,7.000,35.7210171500,139.8437692000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,7.000,35.7182667000,139.8396040000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,7.250,35.7228117900,139.8418469000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,7.250,35.7200303300,139.8377964000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,7.500,35.7245700900,139.8400279000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,7.500,35.7217568200,139.8360214000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,7.750,35.7263163700,139.8382209000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,7.750,35.7234599800,139.8342981000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,8.000,35.7280872700,139.8364231000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,8.000,35.7251916200,139.8325293000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,8.250,35.7296608600,139.8348059000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,8.250,35.7269125200,139.8307983000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,8.500,35.7312544500,139.8331276000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,8.500,35.7286047700,139.8290283000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,8.750,35.7331406400,139.8312546000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,8.750,35.7303026300,139.8272003000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,9.000,35.7348256000,139.8294461000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,9.000,35.7320573800,139.8254818000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,9.250,35.7362628400,139.8280077000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,9.250,35.7338297600,139.8237766000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,9.500,35.7379484900,139.8266203000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,9.500,35.7357178400,139.8222689000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,9.750,35.7397141200,139.8254020000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,9.750,35.7376827300,139.8209178000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,10.000,35.7415212100,139.8243475000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,10.000,35.7397231500,139.8197491000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,10.250,35.7435572100,139.8232205000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,10.250,35.7417786800,139.8186223000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,10.500,35.7456229900,139.8221174000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,右岸,10.500,35.7438329600,139.8174848000,20070301,,
荒川水系水系,荒川（下流）,8303040001,関東地方整備局,荒川下流河川事務所,小名木川出張所,左岸,10.750,35.7478302700,139.8208829000,20070301,,
