水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,0.200,43.6638888900,142.3947222000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,0.200,43.6650000000,142.3952778000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,0.400,43.6636111100,142.3966667000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,0.400,43.6644444400,142.3969444000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,0.600,43.6636111100,142.3994444000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,0.600,43.6644444400,142.3988889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,0.800,43.6644444400,142.4019444000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,0.800,43.6652777800,142.4013889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,1.000,43.6641666700,142.4038889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,1.000,43.6652777800,142.4041667000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,1.200,43.6638888900,142.4063889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,1.200,43.6650000000,142.4063889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,1.400,43.6636111100,142.4086111000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,1.400,43.6644444400,142.4088889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,1.600,43.6627777800,142.4108333000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,1.600,43.6636111100,142.4113889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,1.800,43.6627777800,142.4138889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,1.800,43.6638888900,142.4133333000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,2.000,43.6636111100,142.4161111000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,2.000,43.6644444400,142.4158333000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,2.200,43.6633333300,142.4183333000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,2.200,43.6641666700,142.4186111000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,2.400,43.6630555600,142.4208333000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,2.400,43.6638888900,142.4211111000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,2.600,43.6627777800,142.4236111000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,2.600,43.6636111100,142.4238889000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,2.800,43.6619444400,142.4255556000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,2.800,43.6627777800,142.4261111000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,3.000,43.6611111100,142.4277778000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,右岸,3.000,43.6619444400,142.4283333000,19991001,,
石狩川水系,辺別川,8101030416,北海道開発局,旭川開発建設部,旭川河川事務所,左岸,3.200,43.6600000000,142.4291667000,19991001,,
