水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,0.000,32.9488857700,131.9035142000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,0.000,32.9443388300,131.9092125000,20030199,20030199,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,0.200,32.9437480500,131.9055459000,20030199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,0.200,32.9429011700,131.9070017000,20030199,20030199,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,0.400,32.9456264100,131.9021910000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,0.600,32.9447741300,131.9009158000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,0.600,32.9433171000,131.9023056000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,0.800,32.9442616700,131.8996586000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,0.800,32.9424196800,131.9003577000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,1.000,32.9439635500,131.8977348000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,1.000,32.9417084300,131.8982861000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,1.200,32.9434101700,131.8957497000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,1.400,32.9424453900,131.8938264000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,1.400,32.9407012800,131.8942235000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,1.600,32.9424094500,131.8917776000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,1.600,32.9401568900,131.8922584000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,1.800,32.9412424400,131.8896672000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,1.800,32.9395828500,131.8909858000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,2.000,32.9394613400,131.8879109000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,2.000,32.9387481000,131.8897487000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,2.200,32.9382615800,131.8861717000,19990199,19990199,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,2.200,32.9374004100,131.8884760000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,2.400,32.9363062500,131.8861175000,19990199,19990199,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,右岸,2.400,32.9357823600,131.8873648000,19990199,,
番匠川水系,堅田川,8909170003,九州地方整備局,佐伯河川国道事務所,佐伯出張所,左岸,2.500,32.9356494500,131.8856260000,19990199,19990199,
