水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.000,34.6682142700,131.8048945000,20060105,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.000,34.6674036500,131.8048252000,20060105,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.200,34.6666010200,131.8031741000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.200,34.6663219400,131.8035412000,20051219,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.400,34.6655049400,131.8015530000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.400,34.6651496300,131.8017930000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.600,34.6650349600,131.7996083000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.600,34.6646446900,131.7995924000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,0.800,34.6656544800,131.7978736000,20051114,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,0.800,34.6654161100,131.7975021000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,1.000,34.6672375700,131.7967993000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,1.000,34.6669562200,131.7964669000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,1.200,34.6677083500,131.7945588000,20051223,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,1.200,34.6673128100,131.7945967000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,1.400,34.6672937300,131.7924045000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,1.400,34.6668992200,131.7925229000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,1.600,34.6664073500,131.7903646000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,1.600,34.6661608200,131.7907667000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,1.800,34.6646105900,131.7896809000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,1.800,34.6645605600,131.7901849000,20060106,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,左岸,2.000,34.6627831200,131.7901777000,20051220,,
高津川水系,白上川,8707060004,中国地方整備局,浜田河川国道事務所,高津川出張所,右岸,2.000,34.6629537300,131.7906777000,20051223,,
