水系名,河川名,河川番号,地方整備局名,事務所名,管轄出張所名,左右岸,距離標名,緯度,経度,測量年月日,設置日,撤去日
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,0.400,43.6078309500,141.8813459000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,0.400,43.6069947900,141.8798300000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,0.600,43.6095428400,141.8806582000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,0.600,43.6086994300,141.8785349000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,0.800,43.6110862900,141.8788975000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,0.800,43.6100301500,141.8768344000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,1.000,43.6123076400,141.8771469000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,1.000,43.6114877500,141.8748735000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,1.200,43.6136286200,141.8760972000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,1.200,43.6128736000,141.8740586000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,1.400,43.6150575100,141.8753409000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,1.400,43.6150591600,141.8729153000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,1.600,43.6174378400,141.8746793000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,1.600,43.6167596700,141.8723380000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,1.800,43.6189313700,141.8739377000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,1.800,43.6181602000,141.8716487000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,2.000,43.6206274600,141.8723370000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,2.000,43.6188121500,141.8710618000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,2.200,43.6217895000,141.8700034000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,2.200,43.6204175600,141.8690178000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,2.400,43.6227936300,141.8679767000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,2.400,43.6212472000,141.8671079000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,2.600,43.6235830900,141.8658372000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,2.600,43.6220922300,141.8646319000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,2.800,43.6243712900,141.8645288000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,2.800,43.6232843900,141.8628392000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,左岸,2.900,43.6249567400,141.8634062000,20030228,,
石狩川水系,尾白利加川,8101030331,北海道開発局,石狩川開発建設部,,右岸,2.900,43.6240352700,141.8624013000,20030228,,
